epoch,accuracy,loss,val_accuracy,val_loss
12,1.0,0.009071789681911469,1.0,0.005781342275440693
13,1.0,0.006104058586061001,1.0,0.0040410347282886505
14,1.0,0.004258112981915474,1.0,0.00292874313890934
15,1.0,0.0032164729200303555,1.0,0.002199170645326376
16,1.0,0.0024307426065206528,1.0,0.0017098193056881428
17,1.0,0.0018734460463747382,1.0,0.0013707828475162387
18,1.0,0.0015472776722162962,1.0,0.0011284113861620426
19,1.0,0.0012326622381806374,1.0,0.0009522864129394293
20,1.0,0.0010578797664493322,1.0,0.0008196565322577953
21,1.0,0.0009125231299549341,1.0,0.0007184319547377527
22,1.0,0.000804869516286999,1.0,0.0006399396806955338
23,1.0,0.0007076559704728425,1.0,0.0005779998609796166
24,1.0,0.0006484048790298402,1.0,0.0005281477933749557
25,1.0,0.000591058109421283,1.0,0.0004878598847426474
26,1.0,0.000540099514182657,1.0,0.0004548395227175206
27,1.0,0.0005052668857388198,1.0,0.0004270075005479157
28,1.0,0.00047677362454123795,1.0,0.00040330251795239747
29,1.0,0.0004450783599168062,1.0,0.00038313271943479776
0,0.7837837934494019,0.5785014629364014,0.96875,0.3812560439109802
1,0.9527027010917664,0.31122031807899475,0.96875,0.18695299327373505
2,0.9527027010917664,0.1482127606868744,0.96875,0.0814230740070343
3,0.9932432174682617,0.060464512556791306,1.0,0.03153790533542633
4,1.0,0.023351509124040604,1.0,0.013058659620583057
5,1.0,0.010179904289543629,1.0,0.006185476668179035
6,1.0,0.004986234474927187,1.0,0.0033756662160158157
7,1.0,0.0029392975848168135,1.0,0.002099784091114998
8,1.0,0.0018883455777540803,1.0,0.0014732794370502234
9,1.0,0.001395548926666379,1.0,0.001124762580730021
10,1.0,0.001096813241019845,1.0,0.0009136552689597011
11,1.0,0.0009030932560563087,1.0,0.0007794170523993671
12,1.0,0.0007754113175906241,1.0,0.0006879391148686409
13,1.0,0.0006812831270508468,1.0,0.0006223607924766839
14,1.0,0.0006248743156902492,1.0,0.0005691632977686822
15,1.0,0.0005683774361386895,1.0,0.0005271714180707932
16,1.0,0.0005269595421850681,1.0,0.0004914087476208806
17,1.0,0.0004931983421556652,1.0,0.0004602325498126447
18,1.0,0.00045951339416205883,1.0,0.0004339120932854712
19,1.0,0.00043142764479853213,1.0,0.0004106150008738041
20,1.0,0.0004066235851496458,1.0,0.0003894983674399555
21,1.0,0.00038630919880233705,1.0,0.000369560468243435
22,1.0,0.0003641487273853272,1.0,0.0003517604782246053
23,1.0,0.00034635825431905687,1.0,0.0003350394545122981
24,1.0,0.0003302918339613825,1.0,0.0003192658186890185
25,1.0,0.00031069532269611955,1.0,0.0003056821005884558
26,1.0,0.0002970521163661033,1.0,0.00029150856425985694
27,1.0,0.0002824566327035427,1.0,0.00027834041975438595
28,1.0,0.0002696717856451869,1.0,0.0002661005419213325
29,1.0,0.0002577046980150044,1.0,0.0002545336610637605
0,0.5810810923576355,0.6796137094497681,0.96875,0.5522316694259644
1,0.9527027010917664,0.5313143134117126,0.96875,0.44660210609436035
2,0.9527027010917664,0.431270033121109,0.96875,0.3567311763763428
3,0.9527027010917664,0.3439207375049591,0.96875,0.2766609191894531
4,0.9594594836235046,0.2647627890110016,0.984375,0.20599442720413208
5,0.9932432174682617,0.19524924457073212,1.0,0.14582018554210663
6,1.0,0.1373666524887085,1.0,0.0987342894077301
7,1.0,0.09171056747436523,1.0,0.06441942602396011
8,1.0,0.0596671998500824,1.0,0.04104385897517204
9,1.0,0.03773510828614235,1.0,0.025855060666799545
10,1.0,0.02349220961332321,1.0,0.016406813636422157
11,1.0,0.014868339523673058,1.0,0.010649358853697777
12,1.0,0.00972847081720829,1.0,0.0071317655965685844
13,1.0,0.006477305665612221,1.0,0.004961179569363594
14,1.0,0.004565478768199682,1.0,0.0035830698907375336
15,1.0,0.0032234909012913704,1.0,0.0026816553436219692
16,1.0,0.0024392835330218077,1.0,0.00207502325065434
17,1.0,0.0018779230304062366,1.0,0.0016560707008466125
18,1.0,0.0014696802245453,1.0,0.0013579489896073937
19,1.0,0.0012069509830325842,1.0,0.0011393793392926455
20,1.0,0.0010202027624472976,1.0,0.000976252369582653
21,1.0,0.0008677739533595741,1.0,0.0008524368749931455
22,1.0,0.0007602067780680954,1.0,0.000756412569899112
23,1.0,0.0006715690833516419,1.0,0.0006809331243857741
24,1.0,0.0006063439650461078,1.0,0.0006204753881320357
25,1.0,0.0005517640383914113,1.0,0.0005715287989005446
26,1.0,0.0005080869887024164,1.0,0.000531353522092104
27,1.0,0.00047242696746252477,1.0,0.0004979679360985756
28,1.0,0.0004428637330420315,1.0,0.0004699282580986619
29,1.0,0.0004168692685198039,1.0,0.0004460408235900104
0,0.8783783912658691,0.5782899856567383,0.96875,0.40352749824523926
1,0.9527027010917664,0.31885018944740295,0.96875,0.19899335503578186
2,0.9797297120094299,0.15071852505207062,0.96875,0.08884052187204361
3,0.9932432174682617,0.06616910547018051,1.0,0.03332298994064331
4,1.0,0.02416633628308773,1.0,0.014023259282112122
5,1.0,0.011356518603861332,1.0,0.0066499896347522736
6,1.0,0.00583876995369792,1.0,0.003720496315509081
7,1.0,0.003427838906645775,1.0,0.0023638319689780474
8,1.0,0.00218005757778883,1.0,0.0016656933585181832
9,1.0,0.0016120028449222445,1.0,0.0012610818957909942
10,1.0,0.0012354516657069325,1.0,0.0010159779340028763
11,1.0,0.0009908173233270645,1.0,0.0008564598392695189
12,1.0,0.0008355082827620208,1.0,0.0007446154486387968
13,1.0,0.0007256889948621392,1.0,0.0006608551484532654
14,1.0,0.0006454785470850766,1.0,0.0005951854400336742
15,1.0,0.0005793895688839257,1.0,0.0005429810844361782
16,1.0,0.0005301855271682143,1.0,0.0004980344674549997
17,1.0,0.0004778671427629888,1.0,0.00046199053758755326
18,1.0,0.00044478013296611607,1.0,0.0004291703808121383
19,1.0,0.0004097193304914981,1.0,0.00040026422357186675
20,1.0,0.00038133031921461225,1.0,0.0003741801483556628
21,1.0,0.0003546051448211074,1.0,0.00035128137096762657
22,1.0,0.00033162854379042983,1.0,0.0003297829534858465
23,1.0,0.00030963882454670966,1.0,0.0003102012269664556
24,1.0,0.0002905893779825419,1.0,0.00029198708944022655
25,1.0,0.000272571574896574,1.0,0.00027544843032956123
26,1.0,0.0002568009658716619,1.0,0.0002601751475594938
27,1.0,0.0002392609021626413,1.0,0.000246928830165416
28,1.0,0.00022722659923601896,1.0,0.00023361819330602884
29,1.0,0.00021430538618005812,1.0,0.00022154187900014222
0,0.054054055362939835,0.7934877872467041,0.609375,0.6791066527366638
1,0.8040540814399719,0.6532443165779114,0.953125,0.5744996070861816
2,0.9594594836235046,0.5535609126091003,0.953125,0.4818924069404602
3,0.9594594836235046,0.4623166620731354,0.953125,0.3956514596939087
4,0.9594594836235046,0.37775343656539917,0.953125,0.31711745262145996
5,0.9594594836235046,0.30035051703453064,0.953125,0.24631646275520325
6,0.9594594836235046,0.23123769462108612,0.953125,0.18508894741535187
7,0.9594594836235046,0.17202281951904297,0.984375,0.13328586518764496
8,0.9864864945411682,0.12416164577007294,1.0,0.09327108412981033
9,1.0,0.08609481900930405,1.0,0.06415699422359467
10,1.0,0.058229219168424606,1.0,0.043212100863456726
11,1.0,0.04003918543457985,1.0,0.02869083732366562
12,1.0,0.026851516216993332,1.0,0.019215308129787445
13,1.0,0.018283607438206673,1.0,0.013097571209073067
14,1.0,0.012603066861629486,1.0,0.009141978807747364
15,1.0,0.009228458628058434,1.0,0.006541648879647255
16,1.0,0.00681016081944108,1.0,0.004805498756468296
17,1.0,0.005121320020407438,1.0,0.003634328255429864
18,1.0,0.004001204390078783,1.0,0.0028231507167220116
19,1.0,0.0031926133669912815,1.0,0.002251021098345518
20,1.0,0.002575961407274008,1.0,0.0018406383460387588
21,1.0,0.002188295591622591,1.0,0.0015376046067103744
22,1.0,0.0018577156588435173,1.0,0.0013103317469358444
23,1.0,0.0016250105109065771,1.0,0.0011364782694727182
24,1.0,0.0014230195665732026,1.0,0.0010015623411163688
25,1.0,0.0012670258292928338,1.0,0.0008946546586230397
26,1.0,0.001147083705291152,1.0,0.0008086868328973651
27,1.0,0.0010505859972909093,1.0,0.0007388488156720996
28,1.0,0.0009677733178250492,1.0,0.0006812614155933261
29,1.0,0.000897791818715632,1.0,0.0006328956224024296
0,0.9324324131011963,0.48374754190444946,0.953125,0.30174916982650757
1,0.9594594836235046,0.22356697916984558,0.953125,0.13569782674312592
2,0.9594594836235046,0.09375803172588348,0.96875,0.05808736011385918
3,0.9932432174682617,0.039800215512514114,1.0,0.021783359348773956
4,1.0,0.015686601400375366,1.0,0.011354687623679638
5,1.0,0.008435437455773354,1.0,0.0064706215634942055
6,1.0,0.004956640303134918,1.0,0.0039081210270524025
7,1.0,0.0033245563972741365,1.0,0.0024825753644108772
8,1.0,0.002105927327647805,1.0,0.0017161989817395806
9,1.0,0.0014792046276852489,1.0,0.00125568185467273
10,1.0,0.0011655893176794052,1.0,0.0009416666580364108
11,1.0,0.0008826149278320372,1.0,0.0007480289204977453
12,1.0,0.0007267904002219439,1.0,0.0006181775825098157
13,1.0,0.0006192490109242499,1.0,0.0005267942324280739
14,1.0,0.0005351618747226894,1.0,0.0004590211028698832
15,1.0,0.00047827395610511303,1.0,0.0004055082390550524
16,1.0,0.0004296292318031192,1.0,0.0003633574233390391
17,1.0,0.0003911710809916258,1.0,0.00032831184216775
18,1.0,0.00036136843846179545,1.0,0.0002983242738991976
19,1.0,0.00032554887002334,1.0,0.00027548341313377023
20,1.0,0.0003015236579813063,1.0,0.000255053979344666
21,1.0,0.00028198075597174466,1.0,0.00023632468946743757
22,1.0,0.000261106644757092,1.0,0.00021946798369754106
23,1.0,0.000244388502324,1.0,0.0002043023705482483
24,1.0,0.0002283080102642998,1.0,0.00019015524594578892
25,1.0,0.00021455723617691547,1.0,0.00017711412510834634
26,1.0,0.00019959843484684825,1.0,0.00016471522394567728
27,1.0,0.0001852662826422602,1.0,0.00015392096247524023
28,1.0,0.0001751566887833178,1.0,0.00014282655320130289
29,1.0,0.0001647358585614711,1.0,0.00013308101915754378
0,0.12837837636470795,0.7966246604919434,0.921875,0.6390841007232666
1,0.8918918967247009,0.6267528533935547,0.9375,0.5333046913146973
2,0.9662162065505981,0.5123377442359924,0.9375,0.44407564401626587
3,0.9662162065505981,0.4193655550479889,0.9375,0.3634249269962311
4,0.9662162065505981,0.3369074761867523,0.9375,0.2899070680141449
5,0.9662162065505981,0.26121342182159424,0.9375,0.22466693818569183
6,0.9662162065505981,0.19515347480773926,0.9375,0.1709999442100525
7,0.9662162065505981,0.14073503017425537,0.9375,0.12667307257652283
8,0.9662162065505981,0.09926272928714752,0.96875,0.09107717871665955
9,1.0,0.06608304381370544,1.0,0.06367969512939453
10,1.0,0.04390855133533478,1.0,0.041825130581855774
11,1.0,0.02827650122344494,1.0,0.026925841346383095
12,1.0,0.018222466111183167,1.0,0.017587851732969284
13,1.0,0.011930318549275398,1.0,0.011967708356678486
14,1.0,0.008495754562318325,1.0,0.008485229685902596
15,1.0,0.005907878745347261,1.0,0.006282350514084101
16,1.0,0.004271034616976976,1.0,0.004817824345082045
17,1.0,0.003236999036744237,1.0,0.0038062590174376965
18,1.0,0.0024901898577809334,1.0,0.0030857750680297613
19,1.0,0.002020931337028742,1.0,0.002555644139647484
20,1.0,0.0016353767132386565,1.0,0.00216489564627409
21,1.0,0.0013639339013025165,1.0,0.0018695786129683256
22,1.0,0.0011619108263403177,1.0,0.0016430063406005502
23,1.0,0.001012071967124939,1.0,0.0014659722801297903
24,1.0,0.000879559782333672,1.0,0.0013257411774247885
25,1.0,0.0007899610791355371,1.0,0.0012118774466216564
26,1.0,0.0007206700975075364,1.0,0.0011184446047991514
27,1.0,0.00066213752143085,1.0,0.0010416361037641764
28,1.0,0.0006121702608652413,1.0,0.0009778791572898626
29,1.0,0.0005655020941048861,1.0,0.0009243842214345932
0,0.8445945978164673,0.5944762229919434,0.9375,0.4258028268814087
1,0.9662162065505981,0.32492148876190186,0.9375,0.24713538587093353
2,0.9662162065505981,0.1580403447151184,0.9375,0.141533762216568
3,0.9729729890823364,0.07197749614715576,0.96875,0.0672968178987503
4,1.0,0.029429227113723755,1.0,0.028134142979979515
5,1.0,0.01216568611562252,1.0,0.01246531680226326
6,1.0,0.005400500725954771,1.0,0.006648489739745855
7,1.0,0.002902344334870577,1.0,0.004122249782085419
8,1.0,0.0018570568645372987,1.0,0.002882694359868765
9,1.0,0.0013054079608991742,1.0,0.002209107391536236
10,1.0,0.0010247866157442331,1.0,0.0017980282427743077
11,1.0,0.0008166873012669384,1.0,0.001536175375804305
12,1.0,0.0007123511168174446,1.0,0.001349903061054647
13,1.0,0.00061422138242051,1.0,0.0012237044284120202
14,1.0,0.0005482858396135271,1.0,0.0011250681709498167
15,1.0,0.00049791723722592,1.0,0.0010426430962979794
16,1.0,0.0004588831216096878,1.0,0.0009725706186145544
17,1.0,0.0004233427462168038,1.0,0.0009150669793598354
18,1.0,0.0003913973632734269,1.0,0.0008636487764306366
19,1.0,0.00036554320831783116,1.0,0.0008199006551876664
20,1.0,0.00034580298233777285,1.0,0.0007768804207444191
21,1.0,0.0003228476853109896,1.0,0.0007393310661427677
22,1.0,0.00030468087061308324,1.0,0.0007040083874017
23,1.0,0.0002863854169845581,1.0,0.0006743324338458478
24,1.0,0.0002722780336625874,1.0,0.000639159232378006
25,1.0,0.00025694709620438516,1.0,0.0006093547563068569
26,1.0,0.00024323802790604532,1.0,0.0005828607245348394
27,1.0,0.00022988877026364207,1.0,0.0005567030748352408
28,1.0,0.00021818945242557675,1.0,0.0005336775211617351
29,1.0,0.00020876787311863154,1.0,0.000511731137521565
0,0.8040540814399719,0.6565473675727844,0.96875,0.5383555889129639
1,0.9527027010917664,0.515137255191803,0.96875,0.416230708360672
2,0.9527027010917664,0.39952516555786133,0.96875,0.31186291575431824
3,0.9527027010917664,0.29874420166015625,0.96875,0.22594688832759857
4,0.9729729890823364,0.21439433097839355,0.96875,0.1585395634174347
5,0.9797297120094299,0.14729075133800507,0.96875,0.10794644057750702
6,0.9932432174682617,0.09603564441204071,1.0,0.07055521011352539
7,1.0,0.059668365865945816,1.0,0.04429260641336441
8,1.0,0.036683980375528336,1.0,0.028018580749630928
9,1.0,0.02204706147313118,1.0,0.018272321671247482
10,1.0,0.014404389075934887,1.0,0.01215587928891182
11,1.0,0.009115620516240597,1.0,0.00839965045452118
12,1.0,0.0060739838518202305,1.0,0.00600525364279747
13,1.0,0.0043117026798427105,1.0,0.004426936618983746
14,1.0,0.0031370690558105707,1.0,0.0033790264278650284
15,1.0,0.0022558674681931734,1.0,0.0026597040705382824
16,1.0,0.0017804164672270417,1.0,0.002144058234989643
17,1.0,0.0014024319825693965,1.0,0.001771360170096159
18,1.0,0.0011528203031048179,1.0,0.0014951700577512383
19,1.0,0.0009465692564845085,1.0,0.0012873427476733923
20,1.0,0.0008206902421079576,1.0,0.0011270481627434492
21,1.0,0.0007035970920696855,1.0,0.0010027490789070725
22,1.0,0.0006173874717205763,1.0,0.0009035089751705527
23,1.0,0.0005597183480858803,1.0,0.0008231626125052571
24,1.0,0.0005038125673308969,1.0,0.0007582479156553745
25,1.0,0.0004588944429997355,1.0,0.0007046046666800976
26,1.0,0.00042861318797804415,1.0,0.0006593959406018257
27,1.0,0.0003960723406635225,1.0,0.0006215018802322447
28,1.0,0.00037557067116722465,1.0,0.0005889355670660734
29,1.0,0.0003518839366734028,1.0,0.0005611687665805221
0,0.8108108043670654,0.5930813550949097,0.984375,0.40085268020629883
1,0.9864864945411682,0.3194989264011383,0.96875,0.19517505168914795
2,0.9594594836235046,0.1554664671421051,1.0,0.08154235780239105
3,1.0,0.06231248006224632,1.0,0.03157486021518707
4,1.0,0.021973831579089165,1.0,0.013135825283825397
5,1.0,0.00886120367795229,1.0,0.006522500887513161
6,1.0,0.003890464548021555,1.0,0.003819527104496956
7,1.0,0.0023197296541184187,1.0,0.0024836761876940727
8,1.0,0.0014248084044083953,1.0,0.0017787858378142118
9,1.0,0.0009987464873120189,1.0,0.0013642612611874938
10,1.0,0.0007605170249007642,1.0,0.0010985108092427254
11,1.0,0.0006105257198214531,1.0,0.0009217845508828759
12,1.0,0.000504887371789664,1.0,0.0007976702181622386
13,1.0,0.0004425699880812317,1.0,0.0006993444985710084
14,1.0,0.0003827634500339627,1.0,0.0006243344978429377
15,1.0,0.00034579585189931095,1.0,0.0005607359344139695
16,1.0,0.0003056588175240904,1.0,0.0005120594869367778
17,1.0,0.00028280046535655856,1.0,0.00046733455383218825
18,1.0,0.00025426383945159614,1.0,0.0004303072637412697
19,1.0,0.0002351564762648195,1.0,0.00039611628744751215
20,1.0,0.00021456196554936469,1.0,0.000367284519597888
21,1.0,0.00020088418386876583,1.0,0.00033931300276890397
22,1.0,0.00018182220810558647,1.0,0.00031766685424372554
23,1.0,0.00017094121722038835,1.0,0.00029385663219727576
24,1.0,0.000158468188601546,1.0,0.00027331983437761664
25,1.0,0.00014941778499633074,1.0,0.00025272334460169077
26,1.0,0.00013740142458118498,1.0,0.00023627292830497026
27,1.0,0.0001294157118536532,1.0,0.00022088040714152157
28,1.0,0.00012015349057037383,1.0,0.00020799442427232862
29,1.0,0.00011303584324195981,1.0,0.00019625488494057208
0,0.18918919563293457,0.7663137912750244,0.859375,0.6048061847686768
1,0.9054054021835327,0.591948926448822,0.96875,0.4650452136993408
2,0.9594594836235046,0.46476709842681885,0.953125,0.3541417717933655
3,0.9594594836235046,0.3571544587612152,0.953125,0.262966513633728
4,0.9594594836235046,0.26485300064086914,0.953125,0.18942153453826904
5,0.9594594836235046,0.1913979947566986,0.984375,0.1319344937801361
6,0.9864864945411682,0.13331790268421173,0.984375,0.08887412399053574
7,1.0,0.09032861143350601,1.0,0.05723138898611069
8,1.0,0.059135474264621735,1.0,0.03627505898475647
9,1.0,0.03812640905380249,1.0,0.0228947214782238
10,1.0,0.024709155783057213,1.0,0.014645662158727646
11,1.0,0.016133498400449753,1.0,0.009599115699529648
12,1.0,0.01092775259166956,1.0,0.006459890864789486
13,1.0,0.007367540150880814,1.0,0.004493864253163338
14,1.0,0.005297188647091389,1.0,0.0032335896976292133
15,1.0,0.003922377247363329,1.0,0.0024119289591908455
16,1.0,0.002928887726739049,1.0,0.0018650233978405595
17,1.0,0.002326852874830365,1.0,0.0014867288991808891
18,1.0,0.0018126975046470761,1.0,0.0012186991516500711
19,1.0,0.0015314543852582574,1.0,0.0010224806610494852
20,1.0,0.0012630808632820845,1.0,0.0008773758308961987
21,1.0,0.00108816206920892,1.0,0.000766787794418633
22,1.0,0.0009540518512949347,1.0,0.0006815133383497596
23,1.0,0.0008402490057051182,1.0,0.0006148472311906517
24,1.0,0.0007529610302299261,1.0,0.0005617551505565643
25,1.0,0.0006891457596793771,1.0,0.0005188476643525064
26,1.0,0.000633729447145015,1.0,0.00048382312525063753
27,1.0,0.0005899299867451191,1.0,0.0004550287558231503
28,1.0,0.0005468868184834719,1.0,0.0004308975185267627
29,1.0,0.0005199641454964876,1.0,0.00041023758240044117
0,0.8918918967247009,0.5495298504829407,0.953125,0.35475262999534607
1,0.9594594836235046,0.27387136220932007,0.953125,0.15568703413009644
2,0.9864864945411682,0.1152411550283432,1.0,0.05831032991409302
3,1.0,0.03955180197954178,1.0,0.01888747327029705
4,1.0,0.015355775132775307,1.0,0.006574227474629879
5,1.0,0.006059418898075819,1.0,0.0030693640001118183
6,1.0,0.0031048834789544344,1.0,0.0017427324783056974
7,1.0,0.0018734324257820845,1.0,0.0011503066634759307
8,1.0,0.0012794031063094735,1.0,0.0008484433637931943
9,1.0,0.000984612968750298,1.0,0.0006764078279957175
10,1.0,0.0007874787552282214,1.0,0.0005712107522413135
11,1.0,0.0006651615840382874,1.0,0.0005018578376621008
12,1.0,0.0005830934969708323,1.0,0.00045208437950350344
13,1.0,0.000528588134329766,1.0,0.00041393761057406664
14,1.0,0.00047681675641797483,1.0,0.0003850531647913158
15,1.0,0.000445688288891688,1.0,0.00035982835106551647
16,1.0,0.00041228276677429676,1.0,0.0003387122123967856
17,1.0,0.0003850358189083636,1.0,0.00031986046815291047
18,1.0,0.000362165184924379,1.0,0.0003026766935363412
19,1.0,0.00034184445394203067,1.0,0.00028731179190799594
20,1.0,0.00032174261286854744,1.0,0.00027305513503961265
21,1.0,0.0003058199945371598,1.0,0.00025992796872742474
22,1.0,0.00028755803941749036,1.0,0.00024709111312404275
23,1.0,0.00027214386500418186,1.0,0.0002357761695748195
24,1.0,0.0002573097590357065,1.0,0.0002256570296594873
25,1.0,0.0002477160596754402,1.0,0.00021462823497131467
26,1.0,0.0002320531930308789,1.0,0.00020543017308227718
27,1.0,0.00022099571651779115,1.0,0.00019681217963807285
28,1.0,0.0002108975750161335,1.0,0.00018873182125389576
29,1.0,0.00020031229360029101,1.0,0.00018105778144672513
0,0.31081080436706543,0.7342389225959778,0.953125,0.5916420221328735
1,0.9594594836235046,0.5825993418693542,0.953125,0.47735336422920227
2,0.9594594836235046,0.46920424699783325,0.953125,0.3862929344177246
3,0.9594594836235046,0.3770919442176819,0.953125,0.308849036693573
4,0.9594594836235046,0.295766144990921,0.953125,0.24069583415985107
5,0.9594594836235046,0.2259928286075592,0.953125,0.18185770511627197
6,0.9594594836235046,0.16706328094005585,0.953125,0.1337672621011734
7,0.9594594836235046,0.11868992447853088,0.96875,0.09605766832828522
8,0.9729729890823364,0.08364499360322952,0.96875,0.06665464490652084
9,0.9932432174682617,0.05872513726353645,1.0,0.045811302959918976
10,1.0,0.03974881023168564,1.0,0.03167682886123657
11,1.0,0.028738945722579956,1.0,0.021748874336481094
12,1.0,0.020242756232619286,1.0,0.015182608738541603
13,1.0,0.01430414617061615,1.0,0.010828066617250443
14,1.0,0.009985556825995445,1.0,0.007907718420028687
15,1.0,0.007545982487499714,1.0,0.005873627960681915
16,1.0,0.005631613545119762,1.0,0.004476306959986687
17,1.0,0.00442294217646122,1.0,0.0034810579381883144
18,1.0,0.0034130585845559835,1.0,0.0027701361104846
19,1.0,0.0027805722784250975,1.0,0.0022471104748547077
20,1.0,0.0022624796256422997,1.0,0.0018606192898005247
21,1.0,0.00189759221393615,1.0,0.0015701563097536564
22,1.0,0.001612436375580728,1.0,0.001349583500996232
23,1.0,0.001387431868351996,1.0,0.0011794616002589464
24,1.0,0.001212308881804347,1.0,0.0010454508010298014
25,1.0,0.0010712253861129284,1.0,0.0009378822869621217
26,1.0,0.0009764161077328026,1.0,0.0008499408140778542
27,1.0,0.0008735580486245453,1.0,0.0007782743778079748
28,1.0,0.0008051281911320984,1.0,0.0007179569220170379
29,1.0,0.0007382260519079864,1.0,0.0006672923918813467
0,0.7567567825317383,0.570132851600647,0.953125,0.3590405583381653
1,0.9594594836235046,0.2635110020637512,0.953125,0.17399239540100098
2,0.9594594836235046,0.11373387277126312,0.96875,0.07322670519351959
3,0.9932432174682617,0.042316947132349014,1.0,0.024465471506118774
4,1.0,0.016543565317988396,1.0,0.009973980486392975
5,1.0,0.007528462912887335,1.0,0.004705667495727539
6,1.0,0.003943214658647776,1.0,0.0026785985101014376
7,1.0,0.0024276121985167265,1.0,0.0017383956583216786
8,1.0,0.001680954359471798,1.0,0.0012497857678681612
9,1.0,0.0012664856621995568,1.0,0.0009670312865637243
10,1.0,0.0010113839525729418,1.0,0.0007914752932265401
11,1.0,0.0008399492362514138,1.0,0.0006752992630936205
12,1.0,0.0007219003164209425,1.0,0.0005918889655731618
13,1.0,0.0006369398906826973,1.0,0.0005293212016113102
14,1.0,0.000572339107748121,1.0,0.0004790317907463759
15,1.0,0.0005192497628740966,1.0,0.00043880182784050703
16,1.0,0.0004796636349055916,1.0,0.00040422732126899064
17,1.0,0.0004410683177411556,1.0,0.0003749432216864079
18,1.0,0.00040899761370383203,1.0,0.0003495358396321535
19,1.0,0.00038083738763816655,1.0,0.00032703575561754405
20,1.0,0.0003545402141753584,1.0,0.0003074389533139765
21,1.0,0.0003327284357510507,1.0,0.0002894072968047112
22,1.0,0.0003118979511782527,1.0,0.00027349882293492556
23,1.0,0.0002936989476438612,1.0,0.0002581167209427804
24,1.0,0.00027737999334931374,1.0,0.00024332434986718
25,1.0,0.0002615488483570516,1.0,0.00023020899971015751
26,1.0,0.0002470881736371666,1.0,0.00021841030684299767
27,1.0,0.00023331296688411385,1.0,0.00020798627519980073
28,1.0,0.00022168495343066752,1.0,0.00019823283946607262
29,1.0,0.00021034330711700022,1.0,0.00018935611296910793
0,0.8513513803482056,0.6456228494644165,0.984375,0.5316896438598633
1,0.9527027010917664,0.5176774859428406,0.984375,0.4158754348754883
2,0.9662162065505981,0.4054419994354248,0.984375,0.31098809838294983
3,0.9594594836235046,0.3072732090950012,0.984375,0.2227385938167572
4,0.9662162065505981,0.2245851457118988,0.984375,0.15186117589473724
5,0.9797297120094299,0.15818123519420624,1.0,0.09949757158756256
6,0.9932432174682617,0.10774759203195572,1.0,0.06362158060073853
7,1.0,0.07154320180416107,1.0,0.04014452546834946
8,1.0,0.04602454975247383,1.0,0.025248005986213684
9,1.0,0.0294937901198864,1.0,0.016101032495498657
10,1.0,0.019405893981456757,1.0,0.010497896000742912
11,1.0,0.012683914043009281,1.0,0.007033339701592922
12,1.0,0.008623078465461731,1.0,0.004856073297560215
13,1.0,0.005939679220318794,1.0,0.0034773782826960087
14,1.0,0.004359741695225239,1.0,0.0025760349817574024
15,1.0,0.0032507721334695816,1.0,0.001971819903701544
16,1.0,0.002510698977857828,1.0,0.0015546903014183044
17,1.0,0.0020008825231343508,1.0,0.0012591565027832985
18,1.0,0.0016224128194153309,1.0,0.0010452501010149717
19,1.0,0.0013414246495813131,1.0,0.0008875220082700253
20,1.0,0.0011414375621825457,1.0,0.0007677121320739388
21,1.0,0.0009787949966266751,1.0,0.0006752569461241364
22,1.0,0.0008719941833987832,1.0,0.0006021160515956581
23,1.0,0.0007729732897132635,1.0,0.0005439470405690372
24,1.0,0.0006955611170269549,1.0,0.0004969262517988682
25,1.0,0.0006372042698785663,1.0,0.00045831070747226477
26,1.0,0.000589852686971426,1.0,0.0004263478913344443
27,1.0,0.0005484697758220136,1.0,0.00039956398541107774
28,1.0,0.0005095627857372165,1.0,0.000376924523152411
29,1.0,0.0004839187313336879,1.0,0.0003573125577531755
0,0.9459459185600281,0.5332491397857666,0.984375,0.33532026410102844
1,0.9459459185600281,0.2886130213737488,0.984375,0.15439283847808838
2,0.9797297120094299,0.13496476411819458,1.0,0.05792694538831711
3,1.0,0.05283118411898613,1.0,0.020767470821738243
4,1.0,0.020176058635115623,1.0,0.008162053301930428
5,1.0,0.007768501993268728,1.0,0.003733695950359106
6,1.0,0.0036584993358701468,1.0,0.002023317851126194
7,1.0,0.002202665666118264,1.0,0.0012416787212714553
8,1.0,0.0013609178131446242,1.0,0.0008641447639092803
9,1.0,0.0009712415630929172,1.0,0.0006564316572621465
10,1.0,0.0007736547267995775,1.0,0.0005276151932775974
11,1.0,0.0006284630508162081,1.0,0.0004456676833797246
12,1.0,0.0005403351387940347,1.0,0.000388871761970222
13,1.0,0.00047307880595326424,1.0,0.00034786673495545983
14,1.0,0.00042865134309977293,1.0,0.0003151545242872089
15,1.0,0.0003876236150972545,1.0,0.00028916102019138634
16,1.0,0.0003554949362296611,1.0,0.0002678539021871984
17,1.0,0.00032934878254309297,1.0,0.00024849639157764614
18,1.0,0.00030793389305472374,1.0,0.00023065964342094958
19,1.0,0.0002853152109310031,1.0,0.00021537939028348774
20,1.0,0.0002659853780642152,1.0,0.00020152152865193784
21,1.0,0.0002502014394849539,1.0,0.00018860376439988613
22,1.0,0.00023397528275381774,1.0,0.0001774506235960871
23,1.0,0.00021985349303577095,1.0,0.0001672711514402181
24,1.0,0.00020720652537420392,1.0,0.00015776279906276613
